section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821624030541,-9.695122,0.670732,0.060976,-0.119629,0.12915,-1.069153,13.60148684411132,-96.83789285308478
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821628967541,-9.634147,0.426829,0.182927,-0.11908,0.129028,-1.07251,13.175071263724874,-96.91564774364076
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821633904541,-9.878049,0.182927,0.426829,-0.119446,0.129761,-1.077332,13.56415485090588,-96.79000848855128
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821638841541,-10.060976,0.0,0.548781,-0.121826,0.128662,-1.083313,13.141120797460047,-96.80284375121124
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821643778541,-10.0,-0.243902,0.548781,-0.124329,0.124695,-1.087646,13.48034501008857,-96.58962104631769
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821648715541,-10.0,-0.365854,0.487805,-0.121033,0.123779,-1.093079,13.125317544064785,-96.41127499811876
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821653652541,-9.939025,-0.487805,0.487805,-0.126892,0.117798,-1.0979,13.483549931582615,-96.22296381119054
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821658589541,-9.695122,-0.426829,0.548781,-0.121643,0.117126,-1.103333,13.141591244935256,-96.02378989777924
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821663526541,-9.695122,-0.365854,0.548781,-0.118408,0.116882,-1.106628,12.719026680005527,-96.10599461106642
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821668463541,-9.329268,-0.182927,0.548781,-0.120667,0.11438,-1.109863,13.103629089972458,-95.96441396880459
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821673400541,-8.780488,0.121951,0.548781,-0.122986,0.113647,-1.108826,13.47235340298559,-95.79248320252248
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821678337541,-7.926829,0.365854,0.548781,-0.121887,0.110474,-1.105042,13.076788332923826,-95.67477757794632
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821683274541,-6.890244,0.853659,0.548781,-0.119446,0.114502,-1.108459,13.149986207332148,-96.12895366352052
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821688211541,-6.036585,1.097561,0.853659,-0.115051,0.112244,-1.111572,12.890469832507193,-95.81861622023501
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821693148541,-5.060976,1.52439,1.158537,-0.109985,0.103027,-1.104736,12.70215493905971,-95.45833394985613
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821698085541,-4.207317,1.95122,0.914634,-0.116943,0.091553,-1.102112,12.87506797728463,-95.09130532331926
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821703022541,-3.292683,1.890244,0.182927,-0.118408,0.080811,-1.095154,12.996904233556108,-94.69882828786922
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821707959541,-2.5,1.768293,-0.792683,-0.11731,0.080872,-1.092712,13.090611292683548,-94.29372806072712
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821712896541,-1.52439,1.768293,-1.52439,-0.118713,0.091431,-1.085388,13.18553256197552,-94.71535532955909
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821717833541,-0.487805,1.585366,-2.195122,-0.121887,0.112488,-1.077942,13.2571309101927,-95.13624692876215
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821722770541,0.670732,1.219512,-2.5,-0.121155,0.130798,-1.081238,13.274715855362956,-95.55789426324947
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821727707541,1.402439,1.402439,-2.012195,-0.115051,0.143005,-1.085876,13.208933001404631,-95.97303670549434
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821732644541,2.073171,1.52439,-1.219512,-0.114563,0.1474,-1.088135,13.141256678893683,-96.38493042384982
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821737581541,2.317073,1.585366,-0.365854,-0.118896,0.14502,-1.083008,13.157589708395022,-96.79869643256558
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821742518541,2.621951,1.52439,0.365854,-0.118225,0.142212,-1.076233,13.183642442533767,-97.210648903275
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821747455541,2.987805,1.463415,0.914634,-0.115967,0.138794,-1.075439,12.967994229902786,-97.57120169158566
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821752392541,3.04878,1.341463,1.097561,-0.118103,0.136353,-1.073364,13.226193287300305,-97.21991118275923
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821757329541,2.987805,1.219512,1.219512,-0.115051,0.135864,-1.070251,12.796210443023682,-97.25097175847174
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821762266541,2.682927,1.097561,1.402439,-0.114258,0.136475,-1.067871,13.2115954195624,-97.28984345510082
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821767203541,2.439024,0.853659,1.158537,-0.115723,0.137878,-1.067749,12.886212695090137,-97.56296347681376
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821772140541,2.195122,0.426829,1.097561,-0.113586,0.138733,-1.063965,13.209122331298516,-97.27414285555164
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821777077541,1.890244,0.304878,0.853659,-0.115723,0.141235,-1.063721,13.12864734038979,-97.68554958789491
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821782014541,1.768293,0.365854,0.548781,-0.112732,0.14447,-1.062378,12.738402121258986,-97.856579116582
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821786951541,1.52439,0.243902,0.426829,-0.111023,0.141968,-1.058777,13.021502122696944,-97.52881288062065
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821791888541,1.280488,0.243902,0.548781,-0.107727,0.139404,-1.05957,12.598710660294046,-97.46938274623767
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821796825541,1.219512,0.304878,0.365854,-0.108337,0.13739,-1.061096,12.979370185706102,-97.27164812949331
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821801762541,1.036585,0.304878,0.182927,-0.112366,0.13501,-1.058838,13.39781320156527,-97.19348114663433
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821806699541,0.792683,0.426829,0.0,-0.110901,0.137207,-1.05896,12.999440818531241,-97.34951263164271
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821811636541,0.670732,0.487805,-0.182927,-0.10968,0.133362,-1.057007,12.739471605439405,-97.010315990116
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821816573541,0.487805,0.670732,-0.548781,-0.107849,0.130371,-1.057495,13.124216763162366,-97.17917228875672
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821821510541,0.365854,0.792683,-0.609756,-0.103943,0.133972,-1.060059,12.695417391335184,-97.19482409405407
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821826447541,0.304878,1.158537,-0.731707,-0.101501,0.136414,-1.060303,12.307863144277746,-97.38470996772543
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821831384541,0.121951,1.402439,-0.853659,-0.105286,0.137451,-1.059021,12.726850309365773,-97.39734177965624
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821836321541,0.121951,1.585366,-0.670732,-0.103821,0.138733,-1.058777,12.321302925447156,-97.55143958474031
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821841258541,0.060976,1.707317,-0.548781,-0.100891,0.136108,-1.054504,12.505878889816529,-97.16871286361209
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821846195541,0.121951,1.95122,-0.670732,-0.102844,0.135376,-1.048218,12.608337608234194,-97.57774193174942
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821851132541,0.365854,2.134146,-0.487805,-0.10614,0.138245,-1.043945,13.013911481442534,-97.47883060200718
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821856069541,0.731707,1.95122,-0.548781,-0.107605,0.143616,-1.041626,12.82584094804966,-97.86379536270863
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821861006541,0.914634,2.073171,-0.548781,-0.104614,0.142456,-1.039978,12.433935180926653,-97.6771125002457
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821865943541,1.097561,1.95122,-0.487805,-0.102112,0.138672,-1.038757,12.798440156964602,-97.46277862265333
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821870880541,1.280488,1.768293,-0.121951,-0.098938,0.134277,-1.036865,12.37471784314144,-97.36762823887256
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821875817541,1.402439,1.768293,0.060976,-0.099365,0.131042,-1.033447,12.564782816242769,-96.9815719622851
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821880754541,1.707317,1.402439,0.426829,-0.103821,0.131409,-1.028809,12.750204870957333,-97.35125098127594
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821885691541,2.073171,1.158537,0.548781,-0.103821,0.133484,-1.021912,12.754876550847968,-97.76730049112223
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821890628541,2.5,0.914634,0.853659,-0.104309,0.136902,-1.02002,12.858719220159315,-97.34223967209016
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821895565541,2.682927,0.304878,0.97561,-0.104492,0.136719,-1.018982,12.778886965835056,-97.74951125522546
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821900502541,2.804878,0.060976,1.341463,-0.103333,0.13385,-1.02002,12.711476306394275,-97.31647326304483
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821905439541,2.926829,-0.121951,1.890244,-0.106995,0.133484,-1.017334,13.064746200750363,-97.53521806969741
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821910376541,3.231707,-0.426829,2.195122,-0.10553,0.133301,-1.014526,12.657612823379424,-97.40521116647159
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821915313541,3.658537,-0.731707,2.682927,-0.106323,0.134949,-1.016846,13.023410550922591,-97.6047451021011
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821920250541,4.02439,-0.792683,3.292683,-0.106995,0.140442,-1.013916,12.941556151697341,-98.00557429181134
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821925187541,4.146341,-0.853659,3.658537,-0.100952,0.139343,-1.015747,12.582323403894776,-97.76649210570451
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821930124541,4.329268,-0.853659,4.02439,-0.1026,0.141235,-1.016418,12.863497036052735,-98.0645228282421
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821935061541,4.695122,-0.731707,4.390244,-0.102722,0.139343,-1.016968,12.65549172971916,-97.67549052427296
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821939998541,5.121951,-0.365854,4.634146,-0.103516,0.139526,-1.013367,12.907872248155115,-97.99124950292571
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821944935541,4.939024,0.121951,4.939024,-0.103699,0.132996,-1.011719,12.81692426380556,-97.5535301992893
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821949872541,5.0,0.487805,5.0,-0.106506,0.130127,-1.012329,13.03540236999055,-97.16608885493588
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821954809541,5.365854,0.853659,4.878049,-0.100159,0.124329,-1.007141,12.624779345526747,-97.01173935148552
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821959746541,5.304878,1.280488,4.390244,-0.100464,0.119019,-1.003235,12.707812538051058,-96.57007625233445
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821964683541,5.182927,1.646341,3.841464,-0.10321,0.114258,-1.003479,13.067100253061454,-96.33037544749243
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821969620541,5.121951,1.829268,3.231707,-0.103149,0.110474,-1.00061,12.635807215664784,-96.24829239475037
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821974557541,4.756098,2.134146,2.5,-0.107666,0.108887,-1.000061,13.048562572103094,-96.1950656899935
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821979494541,4.390244,2.5,1.890244,-0.103027,0.105164,-0.999268,12.730216988353078,-95.87987548128609
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821984431541,4.085366,2.865854,1.52439,-0.102356,0.104309,-0.996887,13.02597887692201,-96.14949320881306
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821989368541,3.841464,3.04878,0.914634,-0.104248,0.106934,-0.996033,12.599630356425678,-96.02574950203223
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821994305541,3.658537,3.292683,0.487805,-0.103455,0.104614,-0.988159,13.00790517698897,-96.02936511994767
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306821999242541,3.47561,3.658537,0.304878,-0.100464,0.10498,-0.986023,12.573025352393813,-96.10185928452972
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822004179541,3.719512,3.780488,0.0,-0.104126,0.107483,-0.985718,12.962354383800914,-96.20039270139216
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822009116541,3.963415,3.963415,-0.182927,-0.104065,0.110535,-0.983032,13.026453628078514,-96.59867892022373
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822014053541,4.207317,4.268293,-0.121951,-0.103027,0.113403,-0.979431,12.581923934969154,-96.61847835938602
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822018990541,4.268293,4.45122,0.243902,-0.099731,0.111694,-0.976868,12.949010324383977,-96.41992028331572
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822023927541,4.390244,4.45122,0.304878,-0.0979,0.107544,-0.976562,12.551700007604552,-96.20135702881078
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822028864541,4.45122,4.634146,0.426829,-0.095093,0.110046,-0.971863,12.530984625030868,-96.60634467447471
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822033801541,4.634146,4.573171,0.304878,-0.097656,0.114319,-0.968506,12.860513998093552,-96.8192574772317
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822038738541,4.695122,4.390244,0.426829,-0.099854,0.113403,-0.961792,12.952889855352026,-96.38356939882527
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822043675541,4.878049,4.146341,0.426829,-0.100037,0.11853,-0.959351,12.903673792852686,-96.78567980791144
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822048612541,5.243903,3.963415,0.487805,-0.094177,0.124756,-0.955322,12.695636628284717,-97.14445006177914
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822053549541,5.487805,3.719512,0.792683,-0.099304,0.129517,-0.958069,12.800761860950303,-97.52355691450452
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822058486541,5.609756,3.536585,1.158537,-0.101196,0.130981,-0.955017,13.01882838850375,-97.847477768104
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822063423541,5.487805,3.04878,1.280488,-0.103821,0.125305,-0.950012,13.192739135550113,-97.43675996619112
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822068360541,5.060976,2.256098,1.52439,-0.097717,0.112183,-0.943909,12.993889026497442,-97.0312987488469
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822073297541,4.512195,1.829268,1.463415,-0.090393,0.099182,-0.9505,12.779520128660181,-96.63693955995598
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822078234541,4.085366,1.463415,0.97561,-0.091797,0.098206,-0.956238,12.607250777638626,-96.22476104645864
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822083171541,3.841464,1.341463,0.304878,-0.097229,0.113098,-0.960083,12.713574975343306,-96.61617811481551
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822088108541,3.536585,0.792683,0.121951,-0.09613,0.127197,-0.959412,12.691100444545725,-97.02477455199119
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822093045541,3.109756,0.731707,0.792683,-0.090515,0.12915,-0.958496,12.48650251699695,-97.38796619716982
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822097982541,2.621951,0.731707,1.829268,-0.088989,0.122803,-0.962769,12.0997748083835,-97.19237053679626
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822102919541,2.195122,0.792683,2.621951,-0.091919,0.11377,-0.962769,12.339621245061096,-96.83157590724835
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822107856541,1.829268,0.97561,3.109756,-0.093567,0.103821,-0.965759,12.43055302702831,-96.40741329666639
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822112793541,1.768293,1.036585,3.170732,-0.089417,0.100342,-0.963318,12.287434383450574,-95.99693432788553
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822117730541,1.707317,1.280488,3.109756,-0.087585,0.097351,-0.963318,12.082306063895203,-95.61328134933916
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822122667541,1.646341,1.341463,2.926829,-0.089783,0.098572,-0.963135,12.364703708472973,-95.91632431731614
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822127604541,1.646341,1.463415,2.865854,-0.091187,0.102173,-0.963684,12.389584550308058,-96.33504228296522
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822132541541,1.829268,1.707317,2.987805,-0.091614,0.103821,-0.961121,12.439548372103332,-95.90410245782914
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822137478541,2.012195,1.768293,2.5,-0.089966,0.110657,-0.964294,12.336041969564462,-96.3126248021926
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822142415541,2.134146,1.890244,2.195122,-0.094299,0.112122,-0.963684,12.560729946472748,-96.65630063682329
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822147352541,2.256098,2.073171,2.073171,-0.094727,0.118103,-0.966614,12.542736343822526,-97.07268511406426
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822152289541,2.256098,2.256098,1.95122,-0.091431,0.123291,-0.966064,12.244440812655512,-97.3812889565844
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822157226541,1.95122,2.317073,1.829268,-0.092834,0.128418,-0.969727,12.543879956959529,-97.6586643091855
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822162163541,1.463415,2.439024,2.256098,-0.094788,0.131042,-0.975037,12.107717231475135,-97.609348864646
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822167100541,0.853659,2.560976,2.5,-0.092346,0.129333,-0.979309,12.494562591111901,-97.45801972135797
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822172037541,0.121951,2.5,2.317073,-0.091858,0.12561,-0.980225,12.157648955338942,-97.18512014912847
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822176974541,-0.609756,2.743902,2.195122,-0.091187,0.121216,-0.981445,12.403443719874218,-96.8490908671692
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822181911541,-1.341463,2.865854,2.195122,-0.096619,0.120728,-0.983765,12.7035516678404,-97.1395223136592
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822186848541,-2.073171,2.865854,2.012195,-0.097473,0.120667,-0.985962,12.467147439170589,-96.78905466949698
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822191785541,-2.621951,2.804878,1.95122,-0.098022,0.121216,-0.988159,12.709423276293506,-97.13982638875808
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822196722541,-3.109756,2.804878,1.890244,-0.100281,0.121521,-0.988708,12.815221325953559,-96.74558515855512
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822201659541,-3.353659,2.865854,2.134146,-0.099487,0.113342,-0.989319,12.603115257632425,-96.38697651678501
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822206596541,-3.414634,2.743902,2.073171,-0.099182,0.107422,-0.990906,12.74708796266475,-96.00670401503533
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822211533541,-3.353659,2.682927,2.073171,-0.100403,0.109802,-0.990234,12.742727724579197,-96.45122724484793
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822216470541,-3.170732,2.682927,2.012195,-0.102844,0.105469,-0.992554,12.874699786832394,-96.0649386743246
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822221407541,-2.987805,2.560976,1.95122,-0.103088,0.101868,-0.991272,12.92870039556604,-95.65779690628653
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822226344541,-2.804878,2.317073,1.52439,-0.104248,0.100586,-0.992798,13.030404558529682,-96.08345031270801
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822231281541,-2.682927,2.073171,1.219512,-0.105469,0.09906,-0.998291,12.990160673100547,-95.67086983542242
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306822236218541,-2.378049,1.768293,1.097561,-0.100342,0.098633,-1.001892,12.5617030678562,-95.61502083026443
